code,name,slug,description,provider,category_id,denom,price_sell,price_buy,admin_fee,status,service_id,,
YMLSM1230H,MOBILE LEGEND 1230 DIAMONDS STARLIGT MEMBER,mobile-legend-1230-diamonds-starligt-member,,GAME ONLINE,0,0,477200,476200,0,1,2,,
YMLSM127H,MOBILE LEGEND 127 DIAMONDS STARLIGT MEMBER,mobile-legend-127-diamonds-starligt-member,,GAME ONLINE,0,0,196500,195500,0,1,2,,
YMLSM1411H,MOBILE LEGEND 1411 DIAMONDS STARLIGT MEMBER,mobile-legend-1411-diamonds-starligt-member,,GAME ONLINE,0,0,529500,528500,0,1,2,,
YML4H,MOBILE LEGEND 167 DIAMOND,mobile-legend-167-diamond,,GAME ONLINE,0,0,50000,49000,0,0,2,,
YMLSM193H,MOBILE LEGEND 193 DIAMONDS STARLIGT MEMBER,mobile-legend-193-diamonds-starligt-member,,GAME ONLINE,0,0,214500,213500,0,1,2,,
YML8H,MOBILE LEGEND 2010 DIAMOND,mobile-legend-2010-diamond,,GAME ONLINE,0,0,502000,501000,0,1,2,,
YMLSM3042H,MOBILE LEGEND 3042 DIAMONDS STARLIGT MEMBER,mobile-legend-3042-diamonds-starligt-member,,GAME ONLINE,0,0,946500,945500,0,1,2,,
YML5H,MOBILE LEGEND 343 DIAMOND,mobile-legend-343-diamond,,GAME ONLINE,0,0,98700,97700,0,0,2,,
YML1H,MOBILE LEGEND 36 DIAMOND,mobile-legend-36-diamond,,GAME ONLINE,0,0,12900,11900,0,1,2,,
YMLSM390H,MOBILE LEGEND 390 DIAMONDS STARLIGT MEMBER,mobile-legend-390-diamonds-starligt-member,,GAME ONLINE,0,0,242500,241500,0,1,2,,
YMLSM4H,MOBILE LEGEND 4 DIAMONDS STARLIGT MEMBER,mobile-legend-4-diamonds-starligt-member,,GAME ONLINE,0,0,161000,160000,0,1,2,,
YMLSM5408H,MOBILE LEGEND 5408 DIAMONDS STARLIGT MEMBER,mobile-legend-5408-diamonds-starligt-member,,GAME ONLINE,0,0,1577500,1576500,0,1,2,,
YMLSM586H,MOBILE LEGEND 586 DIAMONDS STARLIGT MEMBER,mobile-legend-586-diamonds-starligt-member,,GAME ONLINE,0,0,319000,318000,0,1,2,,
YML6H,MOBILE LEGEND 702 DIAMOND,mobile-legend-702-diamond,,GAME ONLINE,0,0,194500,193500,0,0,2,,
YML2H,MOBILE LEGEND 74 DIAMOND,mobile-legend-74-diamond,,GAME ONLINE,0,0,25600,24600,0,1,2,,
YML3H,MOBILE LEGEND 85 DIAMOND,mobile-legend-85-diamond,,GAME ONLINE,0,0,32000,31000,0,1,2,,
YMOG100H,MOGPLAYVOUCHER 100.000,mogplayvoucher-100.000,,GAME ONLINE,0,0,92125,91125,0,0,2,,
YMOG20H,MOGPLAYVOUCHER 20.000,mogplayvoucher-20.000,,GAME ONLINE,0,0,20125,19125,0,0,2,,
YMOG50H,MOGPLAYVOUCHER 50.000,mogplayvoucher-50.000,,GAME ONLINE,0,0,47125,46125,0,0,2,,
YMCDP1000H,MYCARD 1000,mycard-1000,,GAME ONLINE,0,0,421325,420325,0,0,2,,
YMCDP150H,MYCARD 150.000,mycard-150.000,,GAME ONLINE,0,0,68125,67125,0,0,2,,
YMCDP350H,MYCARD 350.000,mycard-350.000,,GAME ONLINE,0,0,149725,148725,0,0,2,,
YMCDP450H,MYCARD 450.000,mycard-450.000,,GAME ONLINE,0,0,192425,191425,0,0,2,,
YMCDP50H,MYCARD 50.000,mycard-50.000,,GAME ONLINE,0,0,24425,23425,0,0,2,,
YNCO1600H,NCsoft NCoins 1600,ncsoft-ncoins-1600,,GAME ONLINE,0,0,353000,352000,0,0,2,,
YNCO400H,NCsoft NCoins 400,ncsoft-ncoins-400,,GAME ONLINE,0,0,91000,90000,0,0,2,,
YNCO800H,NCsoft NCoins 800,ncsoft-ncoins-800,,GAME ONLINE,0,0,178000,177000,0,0,2,,
YXTAL350H,Nelp 350Mnt Sesama XL,nelp-350mnt-sesama-xl,,AXIS / XL,0,0,11400,10400,0,0,2,,
YXTAL300H,Nelp ke Semua Operator Nelp 300Mnt,nelp-ke-semua-operator-nelp-300mnt,,AXIS / XL,0,0,89850,88850,0,0,2,,
YGOG10H,ORANGE GAME 10.000,orange-game-10.000,,GAME ONLINE,0,0,11325,10325,0,0,2,,
YGOG100H,ORANGE GAME 100.000,orange-game-100.000,,GAME ONLINE,0,0,94125,93125,0,0,2,,
YGOG30H,ORANGE GAME 30.000,orange-game-30.000,,GAME ONLINE,0,0,29725,28725,0,0,2,,
YGOG50H,ORANGE GAME 50.000,orange-game-50.000,,GAME ONLINE,0,0,48100,47100,0,0,2,,
YCMD100H,PAKET 30GB (15GB+15GB malam) 30 Hari,paket-30gb-15gb-15gb-malam-30-hari,,SMART,0,0,58000,57000,0,0,2,,
YCMD60H,PAKET DATA 16GB (8GB+8GB malam) 30 Hari,paket-data-16gb-8gb-8gb-malam-30-hari,,SMART,0,0,39000,38000,0,0,2,,
YCMD3H,PAKET DATA 3GB (1.25GB+1.75GB malam) 7 Hari,paket-data-3gb-1.25gb-1.75gb-malam-7-hari,,SMART,0,0,12275,11275,0,1,2,,
YCMD20H,PAKET DATA 6GB (2GB+3GB malam) 30 Hari,paket-data-6gb-2gb-3gb-malam-30-hari,,SMART,0,0,23000,22000,0,0,2,,
YCMD30H,PAKET DATA 8GB (4GB+4GB malam) 30 Hari,paket-data-8gb-4gb-4gb-malam-30-hari,,SMART,0,0,33000,32000,0,1,2,,
YCMD150H,PAKET DATA 90GB (30GB + 60GB malam) 30HR,paket-data-90gb-30gb-60gb-malam-30hr,,SMART,0,0,152000,151000,0,0,2,,
YSDX15H,Paket Telp 15hr 100mnt all+1200mnt sesama,paket-telp-15hr-100mnt-all-1200mnt-sesama,,TELKOMSEL,6,0,49700,48700,0,0,2,,
YSPT40H,Paket Telp 15hr 100mnt all+1200mnt sesama,paket-telp-15hr-100mnt-all-1200mnt-sesama,,TELKOMSEL,6,0,51500,50500,0,0,2,,
YSPT5H,Paket Telp 1hr 15mnt all+85mnt sesama,paket-telp-1hr-15mnt-all-85mnt-sesama,,TELKOMSEL,6,0,8075,7075,0,1,2,,
YSPT50H,Paket Telp 30hr 100mnt all+1000mnt sesama,paket-telp-30hr-100mnt-all-1000mnt-sesama,,TELKOMSEL,6,0,71500,70500,0,1,2,,
YSPT100H,Paket Telp 30hr 250mnt all+2250mnt sesama,paket-telp-30hr-250mnt-all-2250mnt-sesama,,TELKOMSEL,6,0,112570,111570,0,1,2,,
YSPT10H,Paket Telp 3hr 30mnt all+170mnt sesama,paket-telp-3hr-30mnt-all-170mnt-sesama,,TELKOMSEL,6,0,13575,12575,0,1,2,,
YWAKPLMBNG,PAM ATS PALEMBANG,pam-ats-palembang,,PDAM,3,0,2000,1000,0,1,2,,
YWABATAM,PAM BATAM,pam-batam,,PDAM,3,0,2000,1000,0,1,2,,
YWAACEHTGRA,PDAM ACEH TENGGARA,pdam-aceh-tenggara,,PDAM,3,0,2000,1000,0,1,2,,
YWAAETRA,PDAM AETRA JAKARTA,pdam-aetra-jakarta,,PDAM,3,0,2000,1000,0,1,2,,
YWAETRATG,PDAM AETRA TANGERANG,pdam-aetra-tangerang,,PDAM,3,0,2000,1000,0,1,2,,
YWABJRNGR,PDAM BANJARNEGARA (JAWA TENGAH),pdam-banjarnegara-jawa-tengah-,,PDAM,3,0,2000,1000,0,1,2,,
YWABARA,PDAM BARABAI,pdam-barabai,,PDAM,3,0,2000,1000,0,1,2,,
YWABKTINGGI,PDAM BUKITTINGGI,pdam-bukittinggi,,PDAM,3,0,2000,1000,0,1,2,,
YWAENREKANG,PDAM ENREKANG,pdam-enrekang,,PDAM,3,0,2000,1000,0,1,2,,
YWAHSS,PDAM HULU SUNGAI SELATAN,pdam-hulu-sungai-selatan,,PDAM,3,0,2000,1000,0,1,2,,
YWAIBANJAR,PDAM INTAN BANJAR (KALSEL),pdam-intan-banjar-kalsel-,,PDAM,3,0,2000,1000,0,1,2,,
YWAAGAM,PDAM KAB AGAM,pdam-kab-agam,,PDAM,3,0,2000,1000,0,1,2,,
YWABADUNG,PDAM KAB BADUNG (BALI),pdam-kab-badung-bali-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKABBKS,PDAM KAB BEKASI,pdam-kab-bekasi,,PDAM,3,0,2000,1000,0,0,2,,
YWABELU,PDAM Kab Belu,pdam-kab-belu,,PDAM,3,0,2000,1000,0,1,2,,
YWACIREBON,PDAM KAB CIREBON,pdam-kab-cirebon,,PDAM,3,0,2000,1000,0,1,2,,
YWAGIANYAR,PDAM KAB GIANYAR,pdam-kab-gianyar,,PDAM,3,0,2000,1000,0,1,2,,
YWAGRESIK,PDAM KAB GRESIK,pdam-kab-gresik,,PDAM,3,0,2000,1000,0,1,2,,
YWAINDMAYU,PDAM KAB INDRAMAYU,pdam-kab-indramayu,,PDAM,3,0,2000,1000,0,1,2,,
YWAKUNING,PDAM KAB KUNINGAN,pdam-kab-kuningan,,PDAM,3,0,2000,1000,0,1,2,,
YWAKUPANG,PDAM KAB KUPANG,pdam-kab-kupang,,PDAM,3,0,2000,1000,0,1,2,,
YWALIPUKO,PDAM KAB LIMA PULUH KOTA,pdam-kab-lima-puluh-kota,,PDAM,3,0,2000,1000,0,1,2,,
YWAMAJALENG,PDAM KAB MAJALENGKA,pdam-kab-majalengka,,PDAM,3,0,2000,1000,0,0,2,,
YWAKABMLGNA,PDAM KAB MALANG REKENING NON AIR,pdam-kab-malang-rekening-non-air,,PDAM,3,0,2000,1000,0,1,2,,
YWAPASER,PDAM KAB PASER,pdam-kab-paser,,PDAM,3,0,2000,1000,0,1,2,,
YWAPURWA,PDAM KAB PURWAKARTA,pdam-kab-purwakarta,,PDAM,3,0,2000,1000,0,1,2,,
YWASIDRAP,PDAM KAB SIDRAP,pdam-kab-sidrap,,PDAM,3,0,2000,1000,0,1,2,,
YWASINJAI,PDAM KAB SINJAI,pdam-kab-sinjai,,PDAM,3,0,2000,1000,0,1,2,,
YWASOLOK,PDAM KAB SOLOK,pdam-kab-solok,,PDAM,3,0,2000,1000,0,1,2,,
YWASKBUMI,PDAM KAB SUKABUMI,pdam-kab-sukabumi,,PDAM,3,0,2000,1000,0,0,2,,
YWATABALONG,PDAM KAB TABALONG,pdam-kab-tabalong,,PDAM,3,0,2000,1000,0,1,2,,
YWATEGAL,PDAM KAB TEGAL (JATENG),pdam-kab-tegal-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAACEHB,PDAM KAB. ACEH BESAR,pdam-kab.-aceh-besar,,PDAM,3,0,2000,1000,0,0,2,,
YWABAL,PDAM KAB. BALANGAN (KALSEL),pdam-kab.-balangan-kalsel-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKABBDG,PDAM KAB. BANDUNG (JABAR),pdam-kab.-bandung-jabar-,,PDAM,3,0,2000,1000,0,1,2,,
YWABDGBAR,PDAM KAB. BANDUNG BARAT,pdam-kab.-bandung-barat,,PDAM,3,0,2000,1000,0,0,2,,
YWABGK,PDAM KAB. BANGKALAN (JATIM),pdam-kab.-bangkalan-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWABANGLI,PDAM KAB. BANGLI,pdam-kab.-bangli,,PDAM,3,0,2000,1000,0,1,2,,
YWABANTUL,PDAM KAB. BANTUL (DIY),pdam-kab.-bantul-diy-,,PDAM,3,0,2000,1000,0,1,2,,
YWABYMS,PDAM KAB. BANYUMAS (JATENG),pdam-kab.-banyumas-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWABWANGI,PDAM KAB. BANYUWANGI (JATIM),pdam-kab.-banyuwangi-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWABATANG,PDAM KAB. BATANG (JATENG),pdam-kab.-batang-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWABERAU,PDAM KAB. BERAU (KALTIM),pdam-kab.-berau-kaltim-,,PDAM,3,0,2000,1000,0,1,2,,
YWABLORA,PDAM KAB. BLORA (JATENG),pdam-kab.-blora-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWABOGOR,PDAM KAB. BOGOR (JABAR),pdam-kab.-bogor-jabar-,,PDAM,3,0,2000,1000,0,1,2,,
YWABJN,PDAM KAB. BOJONEGORO (JATIM),pdam-kab.-bojonegoro-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWABOMBANA,PDAM KAB. BOMBANA,pdam-kab.-bombana,,PDAM,3,0,2000,1000,0,1,2,,
YWABONDO,PDAM KAB. BONDOWOSO (JATIM),pdam-kab.-bondowoso-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWABYL,PDAM KAB. BOYOLALI (JATENG),pdam-kab.-boyolali-jateng-,,PDAM,3,0,2000,1000,0,0,2,,
YWABREBES,PDAM KAB. BREBES (JATENG),pdam-kab.-brebes-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWABULELENG,PDAM KAB. BULELENG (BALI),pdam-kab.-buleleng-bali-,,PDAM,3,0,2000,1000,0,1,2,,
YWACIAMIS,PDAM KAB. CIAMIS,pdam-kab.-ciamis,,PDAM,3,0,2000,1000,0,1,2,,
YWACIANJ,PDAM KAB. CIANJUR,pdam-kab.-cianjur,,PDAM,3,0,2000,1000,0,1,2,,
YWACLCP,PDAM KAB. CILACAP (JATENG),pdam-kab.-cilacap-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAGARUT,PDAM KAB. GARUT,pdam-kab.-garut,,PDAM,3,0,2000,1000,0,1,2,,
YWAGOWA,PDAM KAB. GOWA,pdam-kab.-gowa,,PDAM,3,0,2000,1000,0,1,2,,
YWAGROBGAN,PDAM KAB. GROBOGAN (JATENG),pdam-kab.-grobogan-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAGKIDUL,PDAM KAB. GUNUNG KIDUL,pdam-kab.-gunung-kidul,,PDAM,3,0,2000,1000,0,1,2,,
YWAHLSUNGT,PDAM KAB. HULU SUNGAI TENGAH (KALSEL),pdam-kab.-hulu-sungai-tengah-kalsel-,,PDAM,3,0,2000,1000,0,0,2,,
YWAHSU,PDAM KAB. HULU SUNGAI UTARA (KALSEL),pdam-kab.-hulu-sungai-utara-kalsel-,,PDAM,3,0,2000,1000,0,1,2,,
YWAJMBR,PDAM KAB. JEMBER (JATIM),pdam-kab.-jember-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWAJPR,PDAM KAB. JEPARA (JATENG),pdam-kab.-jepara-jateng-,,PDAM,3,0,2000,1000,0,0,2,,
YWAKARANGA,PDAM KAB. KARANGANYAR (JATENG),pdam-kab.-karanganyar-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKRWNG,PDAM KAB. KARAWANG (JABAR),pdam-kab.-karawang-jabar-,,PDAM,3,0,2000,1000,0,0,2,,
YWAKBMN,PDAM KAB. KEBUMEN (JATENG),pdam-kab.-kebumen-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKNDL,PDAM KAB. KENDAL (JATENG),pdam-kab.-kendal-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKSR,PDAM KAB. KISARAN,pdam-kab.-kisaran,,PDAM,3,0,2000,1000,0,1,2,,
YWAKLUNGK,PDAM KAB. KLUNGKUNG,pdam-kab.-klungkung,,PDAM,3,0,2000,1000,0,1,2,,
YWAKUBURAYA,PDAM KAB. KUBU RAYA (KALBAR),pdam-kab.-kubu-raya-kalbar-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKPROGO,PDAM KAB. KULON PROGO,pdam-kab.-kulon-progo,,PDAM,3,0,2000,1000,0,1,2,,
YWAKUTIM,PDAM KAB. KUTAI TIMUR (KALTIM),pdam-kab.-kutai-timur-kaltim-,,PDAM,3,0,2000,1000,0,1,2,,
YWALOMBOKT,PDAM KAB. LOMBOK TENGAH (NTB),pdam-kab.-lombok-tengah-ntb-,,PDAM,3,0,2000,1000,0,1,2,,
YWALMJNG,PDAM KAB. LUMAJANG (JATIM),pdam-kab.-lumajang-jatim-,,PDAM,3,0,2000,1000,0,0,2,,
YWAKAMADIUN,PDAM KAB. MADIUN,pdam-kab.-madiun,,PDAM,3,0,2000,1000,0,1,2,,
YWAMAGLG,PDAM KAB. MAGELANG,pdam-kab.-magelang,,PDAM,3,0,2000,1000,0,1,2,,
YWAMGLG,PDAM KAB. MAGELANG (JATENG),pdam-kab.-magelang-jateng-,,PDAM,3,0,2000,1000,0,0,2,,
YWAMAGETAN,PDAM KAB. MAGETAN,pdam-kab.-magetan,,PDAM,3,0,2000,1000,0,1,2,,
YWAKABMLG,PDAM KAB. MALANG (JATIM),pdam-kab.-malang-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWAMJK,PDAM KAB. MOJOKERTO (JATIM),pdam-kab.-mojokerto-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWAMUSI,PDAM KAB. MUSI BANYUASIN,pdam-kab.-musi-banyuasin,,PDAM,3,0,2000,1000,0,0,2,,
YWANGAWI,PDAM KAB. NGAWI,pdam-kab.-ngawi,,PDAM,3,0,2000,1000,0,1,2,,
YWANIAS,PDAM KAB. NIAS,pdam-kab.-nias,,PDAM,3,0,2000,1000,0,1,2,,
YWAPARIAMAN,PDAM KAB. PADANG PARIAMAN,pdam-kab.-padang-pariaman,,PDAM,3,0,2000,1000,0,1,2,,
YWAPASU,PDAM KAB. PASURUAN (JATIM),pdam-kab.-pasuruan-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWAPATI,PDAM KAB. PATI,pdam-kab.-pati,,PDAM,3,0,2000,1000,0,0,2,,
YWAKPKLNGAN,PDAM KAB. PEKALONGAN (JATENG),pdam-kab.-pekalongan-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAPROLING,PDAM KAB. PROBOLINGGO (JATIM),pdam-kab.-probolinggo-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWAPBLINGGA,PDAM KAB. PURBALINGGA (JATENG),pdam-kab.-purbalingga-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAPURWORE,PDAM KAB. PURWOREJO (JATENG),pdam-kab.-purworejo-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAREMBANG,PDAM KAB. REMBANG (JATENG),pdam-kab.-rembang-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWASAMPANG,PDAM KAB. SAMPANG (JATIM),pdam-kab.-sampang-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWASANGIHE,PDAM KAB. SANGIHE,pdam-kab.-sangihe,,PDAM,3,0,2000,1000,0,1,2,,
YWAKABSMG,PDAM KAB. SEMARANG (JATENG),pdam-kab.-semarang-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWASRANG,PDAM KAB. SERANG,pdam-kab.-serang,,PDAM,3,0,2000,1000,0,1,2,,
YWASDA,PDAM KAB. SIDOARJO (JATIM),pdam-kab.-sidoarjo-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWASITU,PDAM KAB. SITUBONDO (JATIM),pdam-kab.-situbondo-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWASLMN,PDAM KAB. SLEMAN (DIY),pdam-kab.-sleman-diy-,,PDAM,3,0,2000,1000,0,1,2,,
YWASRAGEN,PDAM KAB. SRAGEN (JATENG),pdam-kab.-sragen-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWASUBG,PDAM KAB. SUBANG,pdam-kab.-subang,,PDAM,3,0,2000,1000,0,1,2,,
YWAMARA,PDAM KAB. SUKAMARA (KALTENG),pdam-kab.-sukamara-kalteng-,,PDAM,3,0,2000,1000,0,1,2,,
YWASKHJ,PDAM KAB. SUKOHARJO (JATENG),pdam-kab.-sukoharjo-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWASUMED,PDAM KAB. SUMEDANG,pdam-kab.-sumedang,,PDAM,3,0,2000,1000,0,1,2,,
YWATAKAL,PDAM KAB. TAKALAR,pdam-kab.-takalar,,PDAM,3,0,2000,1000,0,1,2,,
YWAKABTRA,PDAM KAB. TANGERANG (BANTEN),pdam-kab.-tangerang-banten-,,PDAM,3,0,2000,1000,0,1,2,,
YWATAPIN,PDAM KAB. TAPIN (KALSEL),pdam-kab.-tapin-kalsel-,,PDAM,3,0,2000,1000,0,1,2,,
YWATASIK,PDAM KAB. TASIKMALAYA,pdam-kab.-tasikmalaya,,PDAM,3,0,2000,1000,0,1,2,,
YWATEMANGG,PDAM KAB. TEMANGGUNG (JATENG),pdam-kab.-temanggung-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWATRENGG,PDAM KAB. TRENGGALEK,pdam-kab.-trenggalek,,PDAM,3,0,2000,1000,0,1,2,,
YWATAGUNG,PDAM KAB. TULUNGAGUNG (JATIM),pdam-kab.-tulungagung-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWAWONOGIRI,PDAM KAB. WONOGIRI (JATENG),pdam-kab.-wonogiri-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAWONOSB,PDAM KAB. WONOSOBO (JATENG),pdam-kab.-wonosobo-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWALAHAT,PDAM KABUPATEN LAHAT,pdam-kabupaten-lahat,,PDAM,3,0,2000,1000,0,1,2,,
YWALUWU,PDAM KABUPATEN LUWU,pdam-kabupaten-luwu,,PDAM,3,0,2000,1000,0,1,2,,
YWAPACITAN,PDAM KABUPATEN PACITAN,pdam-kabupaten-pacitan,,PDAM,3,0,2000,1000,0,1,2,,
YWAPASAMAN,PDAM KABUPATEN PASAMAN,pdam-kabupaten-pasaman,,PDAM,3,0,2000,1000,0,1,2,,
YWATEBO,PDAM KABUPATEN TEBO,pdam-kabupaten-tebo,,PDAM,3,0,2000,1000,0,1,2,,
YWAKENDARI,PDAM KENDARI,pdam-kendari,,PDAM,3,0,2000,1000,0,1,2,,
YWAKEPSULA,PDAM KEPULAUAN SULA,pdam-kepulauan-sula,,PDAM,3,0,2000,1000,0,1,2,,
YWABALIKPPN,PDAM KOTA BALIKPAPAN (KALTIM),pdam-kota-balikpapan-kaltim-,,PDAM,3,0,2000,1000,0,1,2,,
YWALMPNG,PDAM KOTA BANDAR LAMPUNG,pdam-kota-bandar-lampung,,PDAM,3,0,2000,1000,0,1,2,,
YWABDG,PDAM KOTA BANDUNG (JABAR),pdam-kota-bandung-jabar-,,PDAM,3,0,2000,1000,0,1,2,,
YWAJBRBNJR,PDAM KOTA BANJAR (JAWA BARAT),pdam-kota-banjar-jawa-barat-,,PDAM,3,0,2000,1000,0,1,2,,
YWABANJAR,PDAM KOTA BANJARMASIN (KALSEL),pdam-kota-banjarmasin-kalsel-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKOBENGKU,PDAM KOTA BENGKULU,pdam-kota-bengkulu,,PDAM,3,0,2000,1000,0,1,2,,
YWABINJAI,PDAM KOTA BINJAI,pdam-kota-binjai,,PDAM,3,0,2000,1000,0,1,2,,
YWAKOBGR,PDAM KOTA BOGOR (JABAR),pdam-kota-bogor-jabar-,,PDAM,3,0,2000,1000,0,0,2,,
YWAKOCRBN,PDAM KOTA CIREBON,pdam-kota-cirebon,,PDAM,3,0,2000,1000,0,0,2,,
YWADPSR,PDAM KOTA DENPASAR (BALI),pdam-kota-denpasar-bali-,,PDAM,3,0,2000,1000,0,0,2,,
YWADEPOK,PDAM KOTA DEPOK (JABAR),pdam-kota-depok-jabar-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKOJAMBI,PDAM KOTA JAMBI,pdam-kota-jambi,,PDAM,3,0,2000,1000,0,1,2,,
YWAJPURA,PDAM KOTA JAYAPURA,pdam-kota-jayapura,,PDAM,3,0,2000,1000,0,1,2,,
YWAKOKEDIRI,PDAM KOTA KEDIRI,pdam-kota-kediri,,PDAM,3,0,2000,1000,0,1,2,,
YWAMADIUN,PDAM KOTA MADIUN (JATIM),pdam-kota-madiun-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWAMAKASAR,PDAM KOTA MAKASSAR (SULSEL),pdam-kota-makassar-sulsel-,,PDAM,3,0,2000,1000,0,0,2,,
YWAMLG,PDAM KOTA MALANG (JATIM),pdam-kota-malang-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWAGIRIMM,PDAM KOTA MATARAM (NTB),pdam-kota-mataram-ntb-,,PDAM,3,0,2000,1000,0,1,2,,
YWAMEDAN,PDAM KOTA MEDAN (SUMUT),pdam-kota-medan-sumut-,,PDAM,3,0,2000,1000,0,1,2,,
YWAPADANG,PDAM KOTA PADANG,pdam-kota-padang,,PDAM,3,0,2000,1000,0,0,2,,
YWAPLMBNG,PDAM KOTA PALEMBANG (SUMSEL),pdam-kota-palembang-sumsel-,,PDAM,3,0,2000,1000,0,1,2,,
YWAPALOPO,PDAM KOTA PALOPO,pdam-kota-palopo,,PDAM,3,0,2000,1000,0,1,2,,
YWAPAREPARE,PDAM KOTA PAREPARE (SULSEL),pdam-kota-parepare-sulsel-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKOPASU,PDAM KOTA PASURUAN (JATIM),pdam-kota-pasuruan-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWAPMSIANTR,PDAM KOTA PEMATANG SIANTAR (TIRTA ULI),pdam-kota-pematang-siantar-tirta-uli-,,PDAM,3,0,2000,1000,0,1,2,,
YWAPONTI,PDAM KOTA PONTIANAK (KALBAR),pdam-kota-pontianak-kalbar-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKOPROB,PDAM KOTA PROBOLINGGO,pdam-kota-probolinggo,,PDAM,3,0,2000,1000,0,1,2,,
YWASLTIGA,PDAM KOTA SALATIGA (JATENG),pdam-kota-salatiga-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWASISAM,PDAM KOTA SAMARINDA (KALTIM),pdam-kota-samarinda-kaltim-,,PDAM,3,0,2000,1000,0,1,2,,
YWASMG,PDAM KOTA SEMARANG (JATENG),pdam-kota-semarang-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKOSKBUMI,PDAM KOTA SUKABUMI,pdam-kota-sukabumi,,PDAM,3,0,2000,1000,0,1,2,,
YWASBY,PDAM KOTA SURABAYA (JATIM),pdam-kota-surabaya-jatim-,,PDAM,3,0,2000,1000,0,1,2,,
YWASBYNON,PDAM KOTA SURABAYA (JATIM) TAGIHAN NON AIR,pdam-kota-surabaya-jatim-tagihan-non-air,,PDAM,3,0,2000,1000,0,1,2,,
YWASRKT,PDAM KOTA SURAKARTA (JATENG),pdam-kota-surakarta-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAKOSOLO,PDAM KOTA SURAKARTA / KOTA SOLO (JATENG),pdam-kota-surakarta-kota-solo-jateng-,,PDAM,3,0,2000,1000,0,1,2,,
YWAGROGOT,PDAM KOTA TANAH GROGOT (KALTIM),pdam-kota-tanah-grogot-kaltim-,,PDAM,3,0,2000,1000,0,0,2,,
YWAKOTRA,PDAM KOTA TANGERANG,pdam-kota-tangerang,,PDAM,3,0,2000,1000,0,1,2,,
YWATERNATE,PDAM KOTA TERNATE,pdam-kota-ternate,,PDAM,3,0,2000,1000,0,0,2,,
YWAWBATU,PDAM KOTA WISATA BATU,pdam-kota-wisata-batu,,PDAM,3,0,2000,1000,0,1,2,,
YWAMAJENE,PDAM MAJENE,pdam-majene,,PDAM,3,0,2000,1000,0,1,2,,
YWAMAMUJU,PDAM MAMUJU,pdam-mamuju,,PDAM,3,0,2000,1000,0,0,2,,
YWAMJUTNGH,PDAM MAMUJU TENGAH,pdam-mamuju-tengah,,PDAM,3,0,2000,1000,0,1,2,,
YWAJAMBI,PDAM MUARO JAMBI,pdam-muaro-jambi,,PDAM,3,0,2000,1000,0,1,2,,
